USER_UUID,USER_CREATED_AT,PROFILE_COMPLETE_AT,HOW_CAN_WE_HELP_YOU,PREVIOUS_EDUCATION_LEVEL,EMPLOYER
ea31cb66-4429-40ff-bb92-32450fa2bb9e,2020-12-23 21:32:38,2021-01-26 17:09:26,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Bachelors Degree,Box Stores
7fe2e390-3b15-4bee-b5d9-1442ef781f84,2021-01-24 16:30:21,2021-01-24 16:32:10,I want to go back to school but I’m not sure what I want to study,Some College,Electronics United
811a5731-b6ce-4ecb-8379-e109f13e011f,2018-12-16 16:18:12,2021-01-08 1:18:31,I want to go back to school but I’m not sure what I want to study,Some College,Soccer Plus
a126defe-7e04-4dec-987e-152044295a2e,2021-01-20 21:53:34,2021-01-20 21:55:19,I want to go back to school but I’m not sure what I want to study,Some College,Tree Stores
5b42a2f6-34f0-477e-b082-c8f8feb8a98d,2021-01-28 4:36:08,2021-01-28 17:18:59,I am already enrolled in a university or school,Master's Degree,Box Stores
6faa0604-aaec-47ca-a7fe-b22517e1b2a8,2021-01-21 20:20:03,2021-01-21 20:22:37,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Electronics United
a7a5b12d-f1b9-4f4f-bbdc-3c8c86362f2e,2021-01-14 20:57:49,2021-01-14 21:01:01,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Soccer Plus
dcf44c58-ff7e-4720-92d4-eac21bf28482,2021-01-11 16:34:21,2021-01-11 16:35:28,I want to go back to school but I’m not sure what I want to study,Bachelors Degree,Tree Stores
f920710f-62da-4e2c-9aec-a092fd36ca62,2021-01-13 18:50:22,2021-01-13 18:51:39,I want to go back to school but I’m not sure what I want to study,Some College,Box Stores
6d7dbfd7-a51e-4f4a-9bf6-434d449de3e1,2021-01-26 22:46:10,2021-01-26 22:49:13,I'm honestly not sure about going back to school,Bachelors Degree,Electronics United
ca919799-4a10-4245-94ba-61bfca3becd6,2021-01-20 16:32:55,2021-01-20 16:35:26,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Bachelors Degree,Soccer Plus
25c2d67d-93e8-4d68-a03b-d048a0d46cee,2021-01-29 2:16:20,2021-01-29 2:17:37,I am already enrolled in a university or school,Some College,Tree Stores
c39a206c-a69d-4412-8847-5155d5b46eab,2021-01-29 20:12:57,2021-01-29 20:15:41,I'm honestly not sure about going back to school,Bachelors Degree,Box Stores
232851a2-5a4b-4f4c-abeb-5b9e81099cb8,2021-01-28 3:19:47,2021-01-28 3:22:15,I want to go back to school but I’m not sure what I want to study,Bachelors Degree,Electronics United
c9afddc6-193a-4887-a195-a77995221e89,2021-01-04 17:33:39,2021-01-07 17:15:05,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Soccer Plus
d0adcb8e-7554-441f-bc17-073053a0f0af,2021-01-03 1:36:09,2021-01-03 1:37:41,I want to go back to school but I’m not sure what I want to study,Some College,Tree Stores
e1e7e883-1582-40f6-9712-0c7ecfd614df,2021-01-22 21:15:52,2021-01-22 21:17:41,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Box Stores
0e8ab3b0-2a38-472e-b760-430707128145,2021-01-07 11:58:51,2021-01-07 12:00:26,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Electronics United
22ea0b86-15fb-4ffc-aa13-ff0ee5018b2d,2021-01-04 19:04:46,2021-01-04 19:06:40,I want to go back to school but I’m not sure what I want to study,Some College,Soccer Plus
980ec801-ffbe-4cad-9dfc-a9fbd3527fbd,2018-05-06 18:17:41,2021-01-26 3:09:55,I'm honestly not sure about going back to school,Some College,Tree Stores
01e38f50-5f0e-466c-b47d-949d0c0eeae3,2021-01-17 0:40:19,2021-01-17 0:42:12,I want to go back to school but I’m not sure what I want to study,Some College,Box Stores
01a032bf-987c-4c87-9638-d761169cb466,2021-01-16 0:17:55,2021-01-16 0:21:43,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Electronics United
c8ff410a-3481-4fee-ae51-912796362bbf,2020-06-14 18:11:31,2021-01-01 5:50:53,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Soccer Plus
f269ff49-c74a-4065-9f9d-b87f66fbc31f,2021-01-20 3:47:04,2021-01-20 3:48:47,I am already enrolled in a university or school,Some College,Tree Stores
4985169d-0b07-4f91-baaa-a857e43936d1,2021-01-22 5:20:48,2021-01-25 16:17:34,I am already enrolled in a university or school,Master's Degree,Box Stores
4908f332-2bd4-4365-b44d-e105774d23bf,2021-01-21 14:11:11,2021-01-21 14:12:28,I am already enrolled in a university or school,Some College,Electronics United
bec516bd-ab4c-48e3-9d34-2d5287e51b37,2021-01-12 14:49:11,2021-01-12 14:50:52,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Soccer Plus
00a3203f-2d9a-4732-aa7a-812546cee9eb,2021-01-23 21:11:27,2021-01-23 21:14:37,I want to go back to school but I’m not sure what I want to study,Bachelors Degree,Tree Stores
4215bbab-4f47-45a1-bdb0-b29c430f2103,2021-01-21 18:41:20,2021-01-21 18:44:32,I want to go back to school but I’m not sure what I want to study,Some College,Box Stores
fdacdaf3-7bc4-4c78-8a28-a6764227b4b3,2021-01-23 11:16:11,2021-01-23 11:17:43,I want to go back to school but I’m not sure what I want to study,Some College,Electronics United
0153ab54-a4ac-4cf6-9915-db933e6050f2,2021-01-19 2:47:16,2021-01-19 2:48:28,I primarily want to learn or improve a language,Some College,Soccer Plus
7d781dee-c663-4215-9433-03441be9e605,2020-09-28 19:23:51,2021-01-21 22:58:27,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Associates Degree,Tree Stores
827bb40f-2f65-41ae-b5ab-32c192994214,2021-01-07 6:44:12,2021-01-07 6:45:41,I want to go back to school but I’m not sure what I want to study,Some College,Box Stores
e2a07caa-25f6-4433-93ec-2888873337bd,2021-01-18 21:23:10,2021-01-18 21:25:20,I primarily want to learn or improve a language,Bachelors Degree,Electronics United
6c9e38be-6d77-4a0c-984f-de5d54b03694,2021-01-10 23:50:19,2021-01-10 23:52:30,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Soccer Plus
b5c0797c-9ca8-4539-9fa8-d9e81962fc92,2021-01-06 17:45:01,2021-01-06 17:46:13,I am already enrolled in a university or school,Some College,Tree Stores
ab7aa3cf-937c-415f-9411-c51a5889220e,2021-01-09 3:20:47,2021-01-09 3:22:29,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Box Stores
510f5c06-5d2b-40f2-a9a2-6d50a90fbc22,2021-01-19 20:02:18,2021-01-19 20:03:20,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some High School,Electronics United
0aab7755-bd11-4697-b45b-52baa8c47687,2018-08-31 20:22:33,2021-01-21 1:00:19,I want to go to school - I don't know which program I'm interested in yet,Associates Degree,Soccer Plus
c06f4060-b966-40f8-9877-af67417df328,2021-01-20 15:37:35,2021-01-20 15:39:03,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Tree Stores
862f46da-386d-4cd6-8e63-3bda2cb19291,2021-01-20 13:57:48,2021-01-25 18:56:50,I am already enrolled in a university or school,Some College,Box Stores
84c67502-3aec-4a02-88a1-fdeeea1e301f,2021-01-15 3:13:20,2021-01-15 3:15:08,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Electronics United
cefc301c-59cf-4ac4-bb3e-721ba8efb610,2021-01-05 21:15:58,2021-01-05 21:18:10,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Soccer Plus
8719ef13-f45b-49ac-882d-8a5d2ad820f1,2021-01-22 12:55:36,2021-01-22 12:57:34,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Tree Stores
9070ade6-5e21-44f8-8593-e63b3760e701,2021-01-18 16:06:47,2021-01-18 16:09:54,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Box Stores
0b4bcbb1-f45c-4527-8021-679f9f20983b,2021-01-06 3:43:29,2021-01-06 3:45:28,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Electronics United
5405391f-baa6-46d0-b4e7-ef9eaf3be005,2021-01-16 1:58:30,2021-01-21 21:29:42,I want to go back to school but I’m not sure what I want to study,Bachelors Degree,Soccer Plus
bea21b3d-0e57-47df-af0f-f6130e201ab7,2021-01-21 15:39:07,2021-01-21 15:40:45,I am already enrolled in a university or school,Some College,Tree Stores
38019ef0-dcb9-4f7a-9e58-494697167f57,2021-01-02 0:30:47,2021-01-02 0:32:24,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Box Stores
cc99a927-e6fa-4ca1-85dc-02bb780ce984,2021-01-07 1:24:37,2021-01-07 1:26:11,I want to go back to school but I’m not sure what I want to study,Some College,Electronics United
d9bff42e-accc-4e33-8f20-30313f79c3fc,2021-01-30 14:15:54,2021-01-30 14:20:15,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Soccer Plus
d98ec2f9-423a-43bd-ae41-b17cee844807,2021-01-19 4:41:45,2021-01-19 4:43:00,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some High School,Tree Stores
a110edbe-0ed7-46dd-857d-3a70402ce047,2021-01-03 21:01:02,2021-01-03 21:02:06,I want to go back to school but I’m not sure what I want to study,Some College,Box Stores
aa4de2b3-15ed-46ea-8d9c-545737697010,2021-01-27 15:47:22,2021-01-27 15:52:09,I want to go back to school but I’m not sure what I want to study,Some College,Electronics United
9d45ee48-c8bf-4893-ac40-a0d85186c734,2021-01-03 21:02:22,2021-01-03 21:06:17,I want to go back to school but I’m not sure what I want to study,Some High School,Soccer Plus
6993468e-e312-4baa-86d9-fe6e63160d74,2021-01-06 16:49:57,2021-01-06 16:52:06,I'm honestly not sure about going back to school,Some College,Tree Stores
ffaa0859-de5b-4969-9664-9924c00b22b2,2021-01-22 11:51:10,2021-01-22 11:53:43,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some High School,Box Stores
809098ef-16d2-46bc-bb21-cbe3f596f818,2021-01-06 21:45:58,2021-01-06 21:47:27,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Associates Degree,Electronics United
4ef6b7a0-06c5-4b82-8351-4a5e68b2133d,2021-01-24 22:25:50,2021-01-24 22:27:16,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Soccer Plus
51fa3348-bcf3-42bb-9b75-a676f8ff5823,2021-01-11 19:58:47,2021-01-11 20:01:17,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Tree Stores
6f4654e0-3b8f-443e-be58-b00bb34bdfca,2021-01-26 14:52:25,2021-01-26 14:53:28,I am already enrolled in a university or school,Master's Degree,Box Stores
d858800e-d4be-4f30-8c74-5dd431d343fe,2021-01-21 13:05:04,2021-01-21 13:16:23,I am already enrolled in a university or school,Bachelors Degree,Electronics United
db793b36-111d-47fb-acad-3fd9202af9ce,2021-01-03 16:33:52,2021-01-03 16:34:43,I am already enrolled in a university or school,Bachelors Degree,Soccer Plus
116dad66-9caf-4655-b247-f98cd1999c9e,2021-01-02 6:08:20,2021-01-02 6:10:27,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some High School,Tree Stores
41d225e2-d9d9-43fa-a6b9-58a656991145,2021-01-06 12:30:02,2021-01-06 12:31:35,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Bachelors Degree,Box Stores
eb92cf23-b6d2-4d77-9d12-96af3585e710,2021-01-08 12:42:14,2021-01-08 12:43:39,I want to go back to school but I’m not sure what I want to study,Some College,Electronics United
65e82780-3dfa-4fd9-9993-33199ae0c1cb,2020-02-24 17:26:31,2021-01-15 18:00:16,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some High School,Soccer Plus
bb850946-be9a-4e6e-80f6-0ce3ae74c09a,2021-01-30 22:18:45,2021-01-30 22:20:47,I want to go back to school but I’m not sure what I want to study,Some College,Tree Stores
3c2bf27f-5e34-4654-b9b0-9a2ddaba1e8f,2021-01-22 5:03:12,2021-01-29 14:27:58,I am already enrolled in a university or school,Some College,Box Stores
9ef5ec9a-cd46-4ce3-a8fd-0a5c7efd1cdf,2021-01-23 16:01:43,2021-01-23 16:03:52,I want to go back to school but I’m not sure what I want to study,Some College,Electronics United
0861e519-8137-44b5-be14-b42ae29886a6,2021-01-20 7:42:04,2021-01-20 7:43:07,I am already enrolled in a university or school,Some College,Soccer Plus
3ac00e52-d415-496a-8303-c464d2600040,2021-01-27 22:03:18,2021-01-27 22:05:02,I want to go back to school but I’m not sure what I want to study,Bachelors Degree,Tree Stores
21c9638f-9311-43a9-8167-9f1bd442bb37,2021-01-10 15:39:50,2021-01-10 15:41:55,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some High School,Box Stores
1c0f3063-c35b-4ccf-b44c-85db36f9ae17,2021-01-21 6:41:09,2021-01-21 6:43:32,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Bachelors Degree,Electronics United
a0bedc31-ecdb-4c68-8a22-cbdd42a243af,2021-01-04 20:56:45,2021-01-04 20:58:43,I am already enrolled in a university or school,Bachelors Degree,Soccer Plus
bbbc0895-bc64-402e-a09e-d41f83711ec7,2021-01-07 21:49:05,2021-01-07 22:10:36,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Tree Stores
dd7da686-c8c3-40ff-82c8-0cde6980730c,2021-01-08 0:26:26,2021-01-08 0:27:58,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some High School,Box Stores
c4ab3d2d-f3aa-48c7-a57f-09645018cbb5,2021-01-16 21:32:00,2021-01-16 21:34:46,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Bachelors Degree,Electronics United
ba6a10d9-1447-493c-bab4-d92a5d77abb4,2021-01-10 16:28:46,2021-01-10 16:31:19,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Soccer Plus
ef23f98b-0baa-468b-a96d-128ed89363ef,2021-01-15 16:28:13,2021-01-15 16:29:33,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Tree Stores
1e08c9fa-dea3-42fc-9708-89d643f83483,2021-01-11 21:49:32,2021-01-11 21:52:32,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Box Stores
93814b7d-c5e0-490b-917a-0115692a73b7,2021-01-28 20:39:04,2021-01-28 20:40:22,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Bachelors Degree,Electronics United
bafdd76f-23b9-436f-80bf-4ce56690eba3,2020-12-14 21:25:39,2021-01-15 23:27:22,I want to go back to school but I’m not sure what I want to study,Some College,Soccer Plus
b1332548-e21b-4561-8762-21ef51bc82ee,2021-01-01 23:28:20,2021-01-01 23:31:00,I want to go back to school but I’m not sure what I want to study,Some College,Tree Stores
dfc96c04-0a60-40f0-8b10-d7774c094416,2021-01-06 18:35:26,2021-01-06 18:38:00,I primarily want to learn or improve a language,Bachelors Degree,Box Stores
